MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
14.8,20.5,14.4,6.4,8.7,48.0,30.0,33.0,58.0,43.0,1020.1,1019.4,7.0,7.0,15.7,19.3,MelbourneAirport,S,SSE,S,Yes,No
13.5,27.6,0.0,6.0,9.4,31.0,6.0,13.0,81.0,45.0,1015.4,1011.6,7.0,3.0,15.8,25.9,MelbourneAirport,SSE,SW,SE,No,No
15.7,25.3,0.0,5.6,8.3,37.0,9.0,19.0,85.0,53.0,1010.9,1009.8,7.0,7.0,16.9,24.6,MelbourneAirport,SSE,W,SSE,No,No
13.3,26.1,0.0,5.0,7.9,33.0,11.0,6.0,84.0,39.0,1011.1,1009.4,3.0,6.0,17.0,25.0,MelbourneAirport,SSE,WSW,ESE,No,No
16.7,33.0,0.0,5.0,2.7,39.0,26.0,35.0,48.0,27.0,1006.5,1002.7,8.0,7.0,22.4,29.4,MelbourneAirport,WSW,N,NNE,No,Yes
13.1,21.6,16.8,10.2,11.0,44.0,19.0,28.0,82.0,54.0,1011.6,1015.0,1.0,5.0,15.8,19.8,MelbourneAirport,SSE,SW,S,Yes,No
8.7,24.1,0.0,5.6,8.8,24.0,6.0,17.0,71.0,38.0,1018.6,1014.7,4.0,7.0,14.2,22.1,MelbourneAirport,S,N,S,No,No
12.5,23.0,0.0,4.4,10.9,30.0,13.0,17.0,76.0,50.0,1017.1,1015.8,7.0,4.0,17.3,21.8,MelbourneAirport,SSW,SW,S,No,No
12.9,25.0,0.0,5.0,10.8,41.0,17.0,11.0,68.0,37.0,1015.6,1012.0,1.0,1.0,15.8,22.8,MelbourneAirport,W,W,WNW,No,No
9.2,20.3,0.4,8.4,11.2,70.0,26.0,24.0,52.0,38.0,1016.5,1016.3,1.0,5.0,13.1,19.2,MelbourneAirport,SW,SW,S,No,No
12.0,20.8,0.0,7.0,1.4,56.0,30.0,24.0,71.0,69.0,1011.2,1010.8,7.0,7.0,15.2,20.0,MelbourneAirport,WSW,W,WSW,No,Yes
12.4,24.5,1.2,2.8,5.6,35.0,13.0,20.0,77.0,45.0,1012.4,1010.8,7.0,7.0,15.5,22.1,MelbourneAirport,W,NW,WSW,Yes,No
14.5,26.6,0.0,3.0,8.8,37.0,7.0,19.0,78.0,39.0,1012.8,1009.3,7.0,2.0,17.0,25.9,MelbourneAirport,S,S,WSW,No,No
12.2,24.4,0.0,5.4,7.7,46.0,13.0,20.0,71.0,48.0,1013.4,1013.1,7.0,7.0,16.5,22.2,MelbourneAirport,SSW,WNW,SSE,No,No
14.3,23.3,0.0,5.4,9.0,33.0,9.0,13.0,66.0,40.0,1018.4,1016.2,7.0,1.0,15.6,22.6,MelbourneAirport,SSE,SW,S,No,No
9.3,26.6,0.0,7.8,11.0,39.0,15.0,24.0,54.0,35.0,1015.6,1014.6,5.0,3.0,17.3,24.1,MelbourneAirport,SSE,NW,S,No,No
11.0,20.8,0.0,6.2,6.4,48.0,26.0,28.0,68.0,41.0,1019.5,1019.6,7.0,7.0,15.2,18.4,MelbourneAirport,S,WSW,SSE,No,No
13.7,20.5,0.0,6.6,9.9,41.0,19.0,24.0,65.0,40.0,1023.4,1021.3,7.0,1.0,14.4,19.4,MelbourneAirport,SE,SE,SSW,No,No
7.9,30.3,0.0,6.4,9.2,48.0,33.0,24.0,54.0,14.0,1016.8,1011.4,2.0,7.0,16.5,29.3,MelbourneAirport,SSE,N,WNW,No,Yes
13.4,18.5,1.2,7.4,6.5,46.0,26.0,20.0,58.0,45.0,1017.5,1017.0,7.0,1.0,14.0,17.1,MelbourneAirport,SSE,SSE,SSE,Yes,No
8.2,25.1,0.0,5.2,3.8,56.0,15.0,26.0,78.0,35.0,1015.3,1012.3,6.0,7.0,13.3,24.0,MelbourneAirport,N,N,NNE,No,No
12.8,27.4,0.0,6.4,0.3,69.0,39.0,50.0,30.0,28.0,1006.4,1003.0,7.0,7.0,21.8,25.4,MelbourneAirport,N,N,N,No,Yes
15.1,26.3,1.8,7.8,8.1,31.0,13.0,7.0,68.0,43.0,1004.0,1004.5,2.0,7.0,19.8,24.9,MelbourneAirport,WSW,NW,WNW,Yes,No
14.1,34.1,0.0,5.8,10.1,80.0,56.0,44.0,58.0,25.0,1005.7,1002.7,2.0,2.0,20.1,31.9,MelbourneAirport,N,N,N,No,No
10.3,20.9,0.2,12.4,10.4,48.0,13.0,26.0,65.0,40.0,1017.2,1020.1,1.0,5.0,14.6,19.1,MelbourneAirport,SSW,W,S,No,No
8.9,22.1,0.0,5.6,11.2,41.0,17.0,15.0,52.0,32.0,1026.8,1024.5,1.0,0.0,14.0,21.1,MelbourneAirport,SSE,SE,S,No,No
8.1,29.3,0.0,5.6,10.7,52.0,9.0,28.0,63.0,24.0,1021.7,1016.8,1.0,5.0,15.8,28.3,MelbourneAirport,N,N,N,No,No
15.8,27.3,0.0,9.6,0.5,63.0,41.0,24.0,56.0,36.0,1008.4,1007.6,8.0,7.0,22.0,26.2,MelbourneAirport,N,N,NW,No,No
12.0,15.4,0.4,7.2,0.0,46.0,20.0,30.0,64.0,51.0,1017.3,1017.7,7.0,8.0,12.8,14.5,MelbourneAirport,SSW,SW,SSW,No,No
10.9,21.9,0.0,6.2,6.3,31.0,7.0,13.0,56.0,38.0,1018.6,1013.5,7.0,7.0,12.3,20.9,MelbourneAirport,S,W,N,No,No
6.8,19.9,0.2,2.4,7.5,72.0,15.0,31.0,64.0,22.0,1017.8,1016.6,1.0,7.0,11.2,19.0,MelbourneAirport,NW,N,NW,No,No
11.2,18.9,0.0,6.4,4.4,59.0,31.0,35.0,68.0,43.0,1023.2,1023.3,7.0,7.0,13.3,16.7,MelbourneAirport,WSW,WSW,SW,No,No
8.0,20.0,0.0,4.8,5.5,26.0,9.0,9.0,70.0,42.0,1025.7,1022.9,8.0,6.0,12.9,19.1,MelbourneAirport,SSE,WSW,W,No,No
7.3,24.9,0.0,2.6,11.4,39.0,19.0,19.0,59.0,35.0,1022.9,1020.4,1.0,2.0,15.1,23.2,MelbourneAirport,SSE,N,SSE,No,No
8.5,24.9,0.0,5.2,11.1,35.0,11.0,26.0,71.0,40.0,1024.5,1023.3,1.0,3.0,12.2,22.9,MelbourneAirport,S,WNW,S,No,No
9.1,27.8,0.0,4.2,10.9,33.0,9.0,13.0,76.0,32.0,1026.6,1021.9,0.0,5.0,14.4,27.2,MelbourneAirport,SSE,N,SE,No,No
14.0,30.8,0.0,6.6,3.9,61.0,41.0,37.0,49.0,29.0,1018.8,1013.9,7.0,7.0,19.7,28.1,MelbourneAirport,N,N,NNW,No,No
10.2,17.9,0.6,8.6,10.1,56.0,24.0,37.0,70.0,40.0,1022.6,1023.5,4.0,2.0,11.7,16.7,MelbourneAirport,SW,WSW,S,No,No
5.4,19.8,0.0,5.8,10.8,41.0,0.0,28.0,67.0,39.0,1025.7,1022.4,1.0,1.0,10.6,18.3,MelbourneAirport,SSE,N,S,No,No
7.5,24.8,0.0,4.2,8.8,28.0,17.0,13.0,85.0,36.0,1019.8,1015.2,1.0,6.0,10.8,23.0,MelbourneAirport,SE,N,S,No,No
6.2,20.6,0.0,4.6,3.5,37.0,13.0,19.0,72.0,61.0,1012.9,1008.9,7.0,7.0,13.5,17.6,MelbourneAirport,SSW,W,SSE,No,No
7.5,17.7,0.0,4.0,1.3,28.0,6.0,9.0,58.0,37.0,1007.1,1005.6,7.0,7.0,13.5,17.0,MelbourneAirport,S,NW,S,No,No
9.0,16.9,0.0,2.6,0.0,61.0,15.0,33.0,79.0,93.0,1011.8,1013.6,7.0,8.0,13.5,13.9,MelbourneAirport,SSW,SSW,S,No,Yes
10.0,17.9,10.2,3.8,5.9,46.0,24.0,31.0,92.0,54.0,1022.7,1022.9,7.0,3.0,12.3,17.1,MelbourneAirport,S,SW,S,Yes,No
7.0,19.0,0.0,1.6,7.9,33.0,11.0,19.0,78.0,49.0,1026.6,1024.5,5.0,5.0,13.6,18.0,MelbourneAirport,S,SSW,S,No,No
7.0,19.5,0.0,3.0,10.5,30.0,4.0,17.0,71.0,52.0,1027.3,1024.2,1.0,1.0,14.0,18.6,MelbourneAirport,S,SW,S,No,No
9.9,24.7,0.0,4.0,8.2,37.0,9.0,13.0,74.0,38.0,1023.4,1018.1,3.0,7.0,15.2,23.8,MelbourneAirport,S,N,SW,No,No
13.6,18.8,0.0,3.2,6.3,37.0,11.0,24.0,68.0,53.0,1023.0,1021.6,7.0,6.0,14.3,17.6,MelbourneAirport,S,SSE,S,No,No
4.8,21.6,0.0,3.0,7.2,22.0,7.0,11.0,82.0,36.0,1023.4,1019.2,8.0,3.0,10.8,21.3,MelbourneAirport,SSE,W,SSE,No,Yes
10.8,24.9,1.4,2.4,2.1,59.0,11.0,26.0,81.0,41.0,1020.6,1016.6,8.0,6.0,15.2,23.2,MelbourneAirport,N,NNE,NNE,Yes,Yes
15.2,27.3,1.8,4.4,9.3,70.0,19.0,30.0,65.0,38.0,1018.7,1016.1,6.0,3.0,19.7,26.8,MelbourneAirport,N,NE,N,Yes,No
14.2,18.4,0.0,6.6,3.6,33.0,24.0,17.0,80.0,55.0,1025.4,1024.2,7.0,7.0,15.5,17.0,MelbourneAirport,WSW,WSW,SSE,No,No
8.0,16.1,0.0,3.2,1.4,31.0,6.0,7.0,76.0,81.0,1024.3,1018.6,7.0,7.0,12.1,13.9,MelbourneAirport,NNE,WNW,NNW,No,Yes
11.9,21.8,2.6,1.8,5.7,54.0,7.0,17.0,96.0,34.0,1014.2,1010.8,8.0,3.0,13.7,20.6,MelbourneAirport,WSW,SW,WNW,Yes,Yes
7.5,14.2,4.6,2.4,6.1,59.0,26.0,46.0,86.0,57.0,1026.6,1030.1,6.0,7.0,8.6,12.2,MelbourneAirport,SSE,WSW,SSE,Yes,Yes
4.7,15.8,1.2,2.4,9.3,50.0,9.0,31.0,68.0,47.0,1036.8,1034.1,1.0,6.0,10.3,14.5,MelbourneAirport,SSE,SSW,S,Yes,No
3.9,17.6,0.0,3.2,8.5,44.0,11.0,31.0,77.0,48.0,1033.3,1029.5,7.0,3.0,10.5,16.4,MelbourneAirport,SSE,SSW,S,No,No
6.9,18.5,0.0,2.8,3.0,43.0,13.0,28.0,77.0,70.0,1026.5,1022.4,7.0,7.0,13.7,17.1,MelbourneAirport,S,SSW,S,No,No
11.3,17.3,0.0,4.8,1.6,30.0,15.0,19.0,85.0,76.0,1018.7,1013.3,7.0,7.0,14.4,16.7,MelbourneAirport,S,S,SSW,No,No
11.8,21.1,0.2,0.8,1.8,48.0,13.0,19.0,84.0,45.0,1005.5,1002.9,7.0,7.0,14.9,20.4,MelbourneAirport,W,N,WNW,No,Yes
10.2,13.9,4.2,2.6,0.0,37.0,0.0,13.0,90.0,88.0,1008.7,1009.1,7.0,7.0,10.7,13.7,MelbourneAirport,SW,N,WSW,Yes,Yes
9.1,16.2,6.8,1.1,2.4,44.0,20.0,19.0,92.0,61.0,1018.5,1018.7,7.0,7.0,10.1,14.3,MelbourneAirport,WSW,SW,SSW,Yes,No
9.5,15.9,0.2,2.8,3.3,37.0,22.0,19.0,80.0,63.0,1023.2,1023.1,5.0,7.0,11.3,13.8,MelbourneAirport,SW,WSW,S,No,Yes
7.9,16.0,1.2,1.8,1.8,35.0,9.0,17.0,93.0,53.0,1029.3,1027.9,7.0,6.0,9.6,15.4,MelbourneAirport,S,WSW,S,Yes,No
5.6,17.1,0.2,1.6,9.0,20.0,6.0,4.0,84.0,46.0,1032.0,1029.2,1.0,2.0,11.4,16.7,MelbourneAirport,SSE,NNW,S,No,No
5.4,19.3,0.0,1.6,10.1,28.0,11.0,15.0,76.0,41.0,1031.8,1028.5,1.0,1.0,11.3,19.2,MelbourneAirport,SSE,N,SSE,No,No
4.9,22.5,0.0,2.0,10.0,43.0,13.0,24.0,66.0,36.0,1027.9,1023.5,1.0,2.0,14.2,22.1,MelbourneAirport,NNE,NNE,NNE,No,No
11.6,22.5,0.0,5.4,4.1,59.0,28.0,30.0,62.0,47.0,1019.2,1014.8,7.0,2.0,15.6,21.4,MelbourneAirport,N,N,N,No,No
7.5,18.6,0.0,3.2,7.6,26.0,9.0,11.0,74.0,54.0,1020.5,1017.9,6.0,3.0,13.6,18.1,MelbourneAirport,S,N,S,No,No
6.0,22.5,0.0,2.8,9.0,78.0,11.0,35.0,74.0,34.0,1015.7,1009.9,5.0,1.0,13.5,21.9,MelbourneAirport,N,NNW,N,No,Yes
11.5,16.8,3.4,7.4,6.1,76.0,26.0,44.0,85.0,40.0,999.9,1001.9,7.0,4.0,12.9,15.2,MelbourneAirport,W,N,WNW,Yes,No
8.1,16.3,0.4,5.2,5.6,52.0,30.0,28.0,63.0,57.0,1013.5,1012.7,1.0,7.0,11.3,15.0,MelbourneAirport,NNW,NNW,NW,No,No
7.9,15.0,0.4,3.2,4.0,52.0,30.0,30.0,66.0,62.0,1018.9,1018.7,3.0,7.0,11.4,12.8,MelbourneAirport,WSW,WNW,W,No,No
8.2,16.2,1.0,1.8,2.2,44.0,13.0,19.0,65.0,57.0,1019.6,1017.2,1.0,7.0,12.7,14.4,MelbourneAirport,W,NW,NW,No,No
11.2,18.9,0.0,3.0,7.2,59.0,22.0,30.0,69.0,56.0,1013.9,1010.9,1.0,6.0,14.4,16.8,MelbourneAirport,NNW,N,NNW,No,Yes
11.8,15.7,5.6,5.4,2.8,61.0,11.0,41.0,91.0,86.0,1003.2,1005.7,7.0,7.0,12.7,11.2,MelbourneAirport,WSW,NNE,WSW,Yes,Yes
10.2,15.4,3.2,2.8,2.5,57.0,33.0,28.0,72.0,53.0,1011.4,1013.4,4.0,7.0,13.3,15.0,MelbourneAirport,WSW,WSW,WSW,Yes,No
11.6,16.4,0.2,3.0,2.5,70.0,20.0,31.0,67.0,58.0,1011.5,1011.8,8.0,7.0,13.8,12.3,MelbourneAirport,WSW,NW,W,No,No
5.3,12.4,1.0,3.4,4.0,56.0,24.0,28.0,79.0,54.0,1023.1,1024.7,5.0,6.0,6.4,11.5,MelbourneAirport,SSW,W,SW,No,No
6.4,15.4,1.0,2.0,3.1,48.0,30.0,17.0,79.0,74.0,1030.8,1031.1,7.0,7.0,10.7,14.3,MelbourneAirport,SW,WSW,S,No,Yes
10.4,13.7,3.6,1.0,0.3,33.0,15.0,15.0,95.0,69.0,1036.6,1035.3,7.0,7.0,11.2,12.8,MelbourneAirport,SSW,SW,S,Yes,No
10.1,18.3,0.0,1.2,7.3,24.0,7.0,11.0,74.0,54.0,1037.2,1033.2,7.0,1.0,11.0,17.5,MelbourneAirport,S,ENE,ESE,No,No
5.9,19.7,0.0,1.4,9.6,37.0,13.0,17.0,76.0,46.0,1034.0,1031.5,0.0,1.0,12.4,19.4,MelbourneAirport,NNE,NNE,NNE,No,No
5.5,20.0,0.0,3.2,8.2,61.0,19.0,22.0,77.0,46.0,1029.9,1024.2,1.0,1.0,11.9,19.3,MelbourneAirport,N,N,NNE,No,No
11.1,15.4,0.2,4.4,0.7,61.0,28.0,22.0,82.0,74.0,1012.7,1008.7,7.0,7.0,12.7,14.9,MelbourneAirport,N,N,NNW,No,Yes
11.2,18.2,2.0,2.4,6.8,57.0,35.0,20.0,65.0,71.0,1010.0,1011.9,2.0,7.0,15.0,15.3,MelbourneAirport,N,N,NNW,Yes,Yes
8.5,12.0,2.4,2.2,0.0,37.0,11.0,13.0,93.0,84.0,1024.0,1023.3,8.0,7.0,9.0,11.7,MelbourneAirport,SSW,SSW,SSW,Yes,No
8.3,13.7,1.0,0.6,1.4,41.0,13.0,28.0,90.0,67.0,1029.6,1029.8,7.0,7.0,10.7,12.4,MelbourneAirport,SSE,SW,S,No,No
9.1,13.2,0.0,1.4,6.6,26.0,11.0,17.0,69.0,63.0,1033.5,1031.6,7.0,3.0,10.5,12.3,MelbourneAirport,SSW,SSW,SSE,No,No
3.4,17.0,0.0,2.0,4.3,31.0,13.0,20.0,99.0,53.0,1032.4,1029.5,7.0,7.0,3.4,15.2,MelbourneAirport,N,WNW,NNE,No,No
3.3,16.3,0.0,1.4,2.7,30.0,19.0,15.0,68.0,51.0,1031.7,1028.7,7.0,7.0,10.4,15.9,MelbourneAirport,N,N,NNE,No,No
4.5,15.4,0.0,2.0,3.4,54.0,17.0,13.0,69.0,60.0,1029.6,1025.4,3.0,7.0,9.6,14.5,MelbourneAirport,N,N,N,No,No
8.8,17.7,0.0,3.2,6.5,61.0,30.0,37.0,65.0,57.0,1020.9,1017.9,6.0,2.0,12.4,17.2,MelbourneAirport,N,N,N,No,No
11.5,19.5,0.0,4.0,7.4,57.0,39.0,33.0,84.0,46.0,1017.8,1014.2,6.0,3.0,12.6,18.8,MelbourneAirport,N,N,N,No,No
6.0,16.0,0.0,3.2,4.7,39.0,19.0,20.0,69.0,47.0,1022.1,1021.1,3.0,7.0,9.7,14.1,MelbourneAirport,W,N,W,No,No
6.9,16.5,0.0,2.8,8.9,57.0,20.0,28.0,64.0,47.0,1020.5,1016.5,1.0,5.0,12.1,15.4,MelbourneAirport,NNW,NNW,NW,No,No
8.7,16.5,0.0,4.4,3.3,52.0,22.0,35.0,67.0,83.0,1014.0,1011.7,6.0,7.0,12.7,10.4,MelbourneAirport,W,NNW,W,No,Yes
2.9,11.1,5.4,1.8,6.0,44.0,15.0,22.0,88.0,58.0,1023.9,1024.6,7.0,6.0,5.2,9.6,MelbourneAirport,SW,WSW,SSW,Yes,No
4.5,10.6,1.0,1.4,0.7,30.0,17.0,17.0,87.0,92.0,1029.0,1027.0,7.0,7.0,7.2,8.9,MelbourneAirport,S,W,S,No,No
6.3,12.2,0.6,0.0,2.0,26.0,0.0,11.0,85.0,64.0,1025.1,1023.0,7.0,7.0,8.7,11.3,MelbourneAirport,N,N,WNW,No,No
4.0,9.9,0.0,1.4,3.3,65.0,33.0,26.0,75.0,64.0,1019.2,1015.7,2.0,8.0,6.6,9.5,MelbourneAirport,N,N,N,No,Yes
6.4,13.8,4.2,2.0,1.3,50.0,26.0,17.0,84.0,65.0,1021.5,1022.7,7.0,7.0,8.5,12.5,MelbourneAirport,N,N,WNW,Yes,No
8.4,16.6,0.0,0.8,7.2,48.0,28.0,17.0,82.0,61.0,1029.0,1026.9,7.0,6.0,10.2,15.5,MelbourneAirport,NNE,N,NNW,No,No
10.1,13.0,0.0,4.0,3.0,39.0,57.0,37.0,76.0,71.0,1023.4,1021.2,7.0,7.0,11.2,12.2,MelbourneAirport,N,N,N,No,No
9.2,17.3,0.0,3.0,6.8,39.0,26.0,39.0,75.0,52.0,1017.3,1013.3,7.0,1.0,10.5,17.0,MelbourneAirport,N,NNE,NW,No,Yes
7.2,13.5,2.8,5.0,5.8,46.0,17.0,31.0,76.0,61.0,1021.8,1024.4,7.0,7.0,9.2,11.0,MelbourneAirport,WSW,W,WSW,Yes,No
5.1,12.5,0.0,1.8,2.9,31.0,11.0,24.0,87.0,56.0,1035.3,1034.9,6.0,7.0,7.2,10.9,MelbourneAirport,SSW,WSW,S,No,No
2.9,13.4,0.0,1.6,8.0,19.0,13.0,6.0,86.0,57.0,1038.2,1035.2,5.0,0.0,6.8,13.1,MelbourneAirport,ESE,N,SSE,No,No
1.9,13.1,0.0,1.2,4.7,28.0,7.0,11.0,91.0,69.0,1035.5,1031.7,8.0,7.0,7.5,12.8,MelbourneAirport,N,NE,ESE,No,No
5.4,17.5,0.0,0.8,5.4,37.0,28.0,22.0,74.0,55.0,1030.0,1027.0,7.0,5.0,10.1,16.6,MelbourneAirport,NNE,N,NNE,No,No
5.2,17.6,0.0,2.6,6.0,28.0,19.0,13.0,78.0,57.0,1028.2,1025.2,7.0,6.0,9.5,16.7,MelbourneAirport,N,N,E,No,No
5.5,17.1,0.0,0.6,3.1,31.0,0.0,13.0,96.0,54.0,1026.4,1022.9,7.0,7.0,8.1,16.4,MelbourneAirport,NNE,N,NNE,No,Yes
7.8,15.4,6.8,1.0,0.0,30.0,9.0,13.0,96.0,73.0,1017.8,1014.9,8.0,8.0,11.3,14.5,MelbourneAirport,N,E,NW,Yes,No
10.5,14.0,0.0,1.0,0.0,31.0,0.0,13.0,92.0,83.0,1013.7,1012.8,7.0,7.0,11.0,13.2,MelbourneAirport,SE,N,S,No,Yes
9.6,11.4,1.2,1.0,0.0,41.0,22.0,24.0,83.0,77.0,1020.2,1019.8,7.0,7.0,10.3,10.8,MelbourneAirport,SE,SSE,SSE,Yes,No
4.6,11.4,0.2,0.8,4.9,31.0,9.0,20.0,91.0,72.0,1024.4,1024.0,7.0,6.0,7.7,9.9,MelbourneAirport,SSW,S,SSE,No,No
3.2,11.1,0.2,1.2,3.8,22.0,13.0,11.0,90.0,70.0,1028.1,1026.8,7.0,6.0,6.9,10.2,MelbourneAirport,S,W,S,No,No
1.0,11.9,0.4,0.6,9.1,48.0,19.0,28.0,85.0,48.0,1028.9,1026.2,1.0,1.0,3.6,11.2,MelbourneAirport,N,N,NNE,No,No
1.9,12.4,0.0,3.4,3.4,74.0,43.0,35.0,69.0,58.0,1025.3,1021.8,6.0,7.0,7.5,11.4,MelbourneAirport,NNE,N,N,No,No
7.3,17.1,0.0,2.8,7.8,76.0,28.0,41.0,68.0,50.0,1019.6,1016.8,6.0,4.0,11.0,16.7,MelbourneAirport,N,NNE,NNE,No,No
7.6,16.3,0.6,3.8,6.7,63.0,20.0,17.0,82.0,60.0,1020.1,1020.3,6.0,3.0,11.5,15.1,MelbourneAirport,N,NNW,SSW,No,No
6.9,14.1,0.0,1.6,3.0,41.0,15.0,26.0,90.0,62.0,1028.5,1028.5,3.0,6.0,8.4,13.0,MelbourneAirport,SW,W,WSW,No,No
8.4,15.8,0.0,1.6,5.7,26.0,11.0,11.0,72.0,57.0,1033.2,1031.1,7.0,6.0,11.2,14.1,MelbourneAirport,WNW,WNW,WSW,No,No
3.7,13.7,0.0,2.2,1.2,35.0,19.0,20.0,86.0,61.0,1033.3,1031.5,7.0,7.0,8.6,12.2,MelbourneAirport,NNE,N,N,No,No
7.2,14.5,0.0,1.2,2.1,24.0,13.0,9.0,82.0,57.0,1034.3,1032.7,7.0,7.0,10.2,14.0,MelbourneAirport,N,W,SW,No,No
4.2,13.0,0.0,0.8,3.6,17.0,0.0,9.0,79.0,61.0,1033.8,1031.2,7.0,1.0,9.5,11.9,MelbourneAirport,WNW,N,SW,No,No
3.2,13.2,0.0,0.8,3.9,20.0,13.0,7.0,91.0,50.0,1029.6,1027.3,2.0,7.0,5.3,11.9,MelbourneAirport,N,N,SSW,No,No
4.9,14.5,0.0,1.8,3.5,46.0,15.0,19.0,68.0,45.0,1028.6,1023.9,7.0,7.0,9.7,13.0,MelbourneAirport,NNW,WNW,NW,No,Yes
8.0,11.9,1.2,3.6,5.7,74.0,22.0,35.0,67.0,48.0,1021.7,1025.2,4.0,5.0,9.8,10.9,MelbourneAirport,WSW,W,SSW,Yes,No
2.5,10.9,0.0,1.4,0.2,28.0,9.0,17.0,77.0,47.0,1029.0,1026.3,7.0,7.0,7.0,10.2,MelbourneAirport,WSW,N,WSW,No,No
5.9,10.1,0.0,2.6,0.0,46.0,31.0,26.0,58.0,78.0,1022.5,1021.5,7.0,8.0,9.1,9.2,MelbourneAirport,N,N,N,No,Yes
7.0,15.4,2.8,1.0,5.2,63.0,28.0,28.0,66.0,49.0,1020.2,1018.0,7.0,7.0,8.5,13.7,MelbourneAirport,N,N,N,Yes,Yes
6.5,11.4,1.8,4.0,0.2,57.0,20.0,30.0,84.0,66.0,1016.8,1015.6,7.0,8.0,6.7,10.0,MelbourneAirport,N,NNE,N,Yes,Yes
6.7,13.8,1.4,1.2,2.1,39.0,9.0,6.0,80.0,60.0,1022.6,1022.5,7.0,6.0,9.0,13.7,MelbourneAirport,N,N,SSE,Yes,No
1.8,14.3,0.0,0.8,7.2,39.0,19.0,20.0,84.0,54.0,1027.3,1025.9,1.0,6.0,7.2,13.2,MelbourneAirport,N,N,N,No,No
7.2,12.2,0.0,2.4,0.1,46.0,22.0,20.0,70.0,60.0,1027.4,1023.9,7.0,7.0,10.2,11.6,MelbourneAirport,N,N,N,No,No
5.9,13.4,0.0,1.8,1.7,67.0,26.0,28.0,75.0,55.0,1016.8,1012.1,6.0,7.0,10.1,13.3,MelbourneAirport,N,N,NNE,No,Yes
9.2,13.0,1.6,3.2,1.9,59.0,28.0,15.0,80.0,74.0,1005.8,1002.9,6.0,7.0,10.9,9.4,MelbourneAirport,N,NNE,NW,Yes,Yes
1.1,10.8,2.4,1.8,0.0,50.0,17.0,20.0,88.0,97.0,1006.8,1004.9,7.0,8.0,5.4,8.5,MelbourneAirport,SSW,W,WSW,Yes,Yes
5.4,12.0,26.2,2.8,0.3,56.0,35.0,26.0,83.0,70.0,1013.3,1010.1,7.0,8.0,7.6,11.9,MelbourneAirport,WSW,WSW,WSW,Yes,Yes
6.5,9.6,1.8,1.8,0.4,65.0,13.0,39.0,71.0,79.0,1013.7,1008.7,8.0,7.0,7.4,6.8,MelbourneAirport,N,WNW,N,Yes,Yes
2.4,9.3,6.8,3.0,2.7,24.0,9.0,6.0,80.0,66.0,1016.9,1018.6,7.0,7.0,5.5,8.5,MelbourneAirport,SSE,N,WSW,Yes,No
4.8,12.0,0.0,0.2,3.7,39.0,17.0,26.0,76.0,60.0,1024.6,1022.4,5.0,7.0,9.1,11.2,MelbourneAirport,SSE,SSE,S,No,No
5.6,11.9,1.0,1.2,2.0,56.0,20.0,24.0,90.0,73.0,1022.5,1022.2,8.0,7.0,7.5,11.1,MelbourneAirport,S,SW,SSW,No,Yes
3.5,11.1,4.0,0.8,7.0,31.0,7.0,17.0,91.0,48.0,1030.9,1030.8,7.0,2.0,6.9,10.3,MelbourneAirport,S,SW,SSE,Yes,No
0.0,13.1,0.0,1.4,8.3,24.0,15.0,9.0,75.0,43.0,1034.1,1031.6,0.0,5.0,3.9,12.6,MelbourneAirport,N,N,NNW,No,No
-1.0,13.8,0.0,1.6,9.3,50.0,13.0,28.0,72.0,44.0,1032.7,1029.6,1.0,3.0,6.6,12.6,MelbourneAirport,N,N,N,No,No
4.9,15.5,0.0,4.2,6.4,78.0,43.0,39.0,64.0,54.0,1026.8,1021.0,7.0,7.0,10.2,14.3,MelbourneAirport,N,N,N,No,Yes
10.2,15.7,3.8,3.4,3.3,67.0,13.0,17.0,79.0,55.0,1018.0,1019.7,6.0,5.0,12.0,15.0,MelbourneAirport,N,NE,NW,Yes,No
5.1,14.6,0.0,2.0,8.6,48.0,24.0,20.0,83.0,66.0,1025.8,1022.7,1.0,5.0,9.1,14.2,MelbourneAirport,N,N,N,No,Yes
6.0,14.4,1.2,2.0,4.0,52.0,30.0,30.0,87.0,74.0,1013.0,1009.0,7.0,3.0,10.6,13.8,MelbourneAirport,N,NNE,N,Yes,Yes
6.4,12.5,3.8,2.8,3.6,70.0,22.0,26.0,64.0,55.0,1014.2,1012.0,3.0,7.0,9.8,12.2,MelbourneAirport,N,N,N,Yes,Yes
5.9,10.9,2.2,2.0,8.2,39.0,28.0,22.0,55.0,63.0,1013.2,1015.8,1.0,1.0,8.1,8.5,MelbourneAirport,W,WNW,W,Yes,No
4.2,13.1,0.6,3.2,8.3,44.0,22.0,30.0,72.0,52.0,1028.2,1028.5,5.0,6.0,8.0,12.6,MelbourneAirport,WSW,W,WSW,No,No
6.3,15.1,0.0,1.8,8.1,31.0,19.0,22.0,78.0,50.0,1035.5,1033.4,2.0,6.0,9.5,13.4,MelbourneAirport,WSW,W,SW,No,No
